,time,distance,heuristic,cityDep_id,cityArr_id,ScoreCity1,ScoreCity2
838,12672,380118,267459.64238117624,12,30,0.3910132703999843,-inf
839,13722,385382,318771.12085235893,12,31,0.3910132703999843,0.36236701081134765
840,10107,278937,216111.151981374,12,32,0.3910132703999843,0.32656138963436215
841,15924,460078,295140.7039643048,12,33,0.3910132703999843,0.3744060509968909
842,10229,292487,214920.22824952466,12,34,0.3910132703999843,0.38228461738507835
843,30394,940660,736368.9601221615,12,35,0.3910132703999843,-inf
844,5995,151274,138146.64821989596,12,36,0.3910132703999843,0.6199372341994799
845,8924,205257,170437.00780660854,12,37,0.3910132703999843,0.3911032650655156
846,7500,214698,172924.45590038804,12,38,0.3910132703999843,0.5061787201715429
847,6441,161239,134197.0250714322,12,39,0.3910132703999843,0.4429271246564519
848,7646,216692,175080.85966005598,12,40,0.3910132703999843,0.0
849,8625,227155,202004.1775959099,12,41,0.3910132703999843,-inf
850,31290,948484,661349.3488344721,12,42,0.3910132703999843,-inf
851,6531,165801,147455.76662978198,12,43,0.3910132703999843,0.5097593599833109
852,23550,712949,593018.2391992038,12,44,0.3910132703999843,0.3362920055487195
853,16925,486371,405270.97870297526,12,45,0.3910132703999843,0.286099982061679
854,6402,165317,139248.1001790055,12,46,0.3910132703999843,0.5238869279118735
855,31142,942402,743543.0038930591,12,47,0.3910132703999843,-inf
856,21245,619142,518014.92968398065,12,48,0.3910132703999843,0.34456140545122943
857,9161,274753,245926.3447189149,12,49,0.3910132703999843,-inf
858,6632,163404,135210.02201388354,12,50,0.3910132703999843,0.5103121913466079
859,13970,373454,269946.3002291278,12,51,0.3910132703999843,-inf
860,6790,168391,139799.93635668803,12,52,0.3910132703999843,0.4680296568435843
861,30520,936460,673580.9539935468,12,53,0.3910132703999843,0.3806223171556093
862,10329,284918,232974.60374726745,12,54,0.3910132703999843,0.32687175218854414
863,22790,654057,448055.15827196493,12,55,0.3910132703999843,0.0
864,19753,585786,510943.41389960743,12,56,0.3910132703999843,0.27304736340624186
865,30547,928249,674445.4826518353,12,57,0.3910132703999843,0.4164946628847275
866,31598,837256,597810.8338585362,12,58,0.3910132703999843,0.15006621150707034
867,24491,711771,614086.511483117,12,59,0.3910132703999843,-inf
868,19469,588832,484988.1619548511,12,60,0.3910132703999843,-inf
869,7379,211494,171854.6584181241,12,61,0.3910132703999843,0.366418146443989
870,21801,608767,501947.2528137307,12,62,0.3910132703999843,0.25538570554856693
871,5920,146253,120681.64998798793,12,63,0.3910132703999843,0.3635866671835597
872,4674,123507,105817.10384609428,12,64,0.3910132703999843,0.255932016895344
873,22298,651016,570536.3051973323,12,65,0.3910132703999843,0.3054057066667536
874,3845,100066,85994.21599283032,12,66,0.3910132703999843,0.25261847778580476
875,28264,859977,699249.4294321418,12,67,0.3910132703999843,0.288904121016448
876,6009,153008,138280.84726400542,12,68,0.3910132703999843,0.3849409959386995
877,6345,161123,135157.30480313563,12,69,0.3910132703999843,0.6563053533569373
878,19359,558676,468804.74318940454,12,70,0.3910132703999843,-inf
879,3692,91753,75813.31691925225,12,71,0.3910132703999843,-inf
880,19168,594214,434255.9856463434,12,72,0.3910132703999843,0.24953638442629109
881,8152,157788,142893.92424037599,12,73,0.3910132703999843,0.2962153382815459
882,24881,742898,607938.1276864291,12,74,0.3910132703999843,-inf
883,16058,497134,402151.6888312196,12,75,0.3910132703999843,0.3050209702698745
884,58340,1146154,894262.1326290768,12,76,0.3910132703999843,-inf
885,20705,608914,530652.945931235,12,77,0.3910132703999843,0.2657344179266832
886,25967,777113,617518.5680947821,12,78,0.3910132703999843,-inf
887,20619,628193,467810.15274208045,12,79,0.3910132703999843,0.296723079232307
888,28872,878901,701310.2579461605,12,80,0.3910132703999843,-inf
889,6316,150546,137661.0441115002,12,81,0.3910132703999843,0.6073564190867988
890,24725,748592,587281.321776394,13,14,0.5572453659321716,-inf
891,34987,1066454,864542.0437347732,13,15,0.5572453659321716,-inf
892,17837,514080,440214.8383562328,13,16,0.5572453659321716,-inf
893,26385,757403,599250.381670256,13,17,0.5572453659321716,0.33985351802154845
894,25977,804544,639766.0402278879,13,18,0.5572453659321716,0.3769949500696958
895,17103,511242,395712.2564601674,13,19,0.5572453659321716,0.38571600912235515
896,15378,425557,359391.58031205635,13,20,0.5572453659321716,-inf
897,21591,638151,539900.9419990509,13,21,0.5572453659321716,-inf
898,5536,139816,98183.64273792325,13,22,0.5572453659321716,-inf
899,20852,606168,549200.8838601707,13,23,0.5572453659321716,0.2637556131111611
900,32034,984549,810356.9784762041,13,24,0.5572453659321716,0.4058032011579068
901,30803,944638,763129.8417660274,13,25,0.5572453659321716,0.3250652540329147
902,16233,456099,401415.85102411633,13,26,0.5572453659321716,0.36408324388108243
903,34128,986268,811476.1413565229,13,27,0.5572453659321716,-inf
904,12572,362295,278034.5088296233,13,28,0.5572453659321716,-inf
905,22813,698254,558224.53334804,13,29,0.5572453659321716,0.4651176605482124
906,19311,584585,434545.1910994281,13,30,0.5572453659321716,-inf
907,13503,386137,293300.17337525124,13,31,0.5572453659321716,0.36236701081134765
908,12753,346501,314052.99396571546,13,32,0.5572453659321716,0.32656138963436215
909,22139,635547,446368.4640456943,13,33,0.5572453659321716,0.3744060509968909
910,9324,257468,194812.7051483332,13,34,0.5572453659321716,0.38228461738507835
911,35704,1070486,885100.0201352097,13,35,0.5572453659321716,-inf
912,8424,226723,208809.47754625807,13,36,0.5572453659321716,0.6199372341994799
913,15210,419184,313162.9028945681,13,37,0.5572453659321716,0.3911032650655156
914,999,12682,10240.124263109596,13,38,0.5572453659321716,0.5061787201715429
915,8193,221909,196360.09271775786,13,39,0.5572453659321716,0.4429271246564519
916,1145,14676,10982.565022685609,13,40,0.5572453659321716,0.0
917,11322,301623,241150.7866281765,13,41,0.5572453659321716,-inf
918,37929,1152951,830128.4774762512,13,42,0.5572453659321716,-inf
919,9388,241042,214852.75783410962,13,43,0.5572453659321716,0.5097593599833109
920,30189,917416,755567.7998000906,13,44,0.5572453659321716,0.3362920055487195
921,19571,553935,493609.08527995745,13,45,0.5572453659321716,0.286099982061679
922,8154,225987,202762.624009168,13,46,0.5572453659321716,0.5238869279118735
923,33788,1009966,856749.1626035178,13,47,0.5572453659321716,-inf
924,23891,686706,586597.2800403498,13,48,0.5572453659321716,0.34456140545122943
925,4546,112385,93673.70695846695,13,49,0.5572453659321716,-inf
926,8384,224074,199910.0323039963,13,50,0.5572453659321716,0.5103121913466079
927,16597,464638,398184.370536919,13,51,0.5572453659321716,-inf
928,8542,229061,204532.21693611695,13,52,0.5572453659321716,0.4680296568435843
929,37159,1140927,842329.4723188658,13,53,0.5572453659321716,0.3806223171556093
930,3981,83368,67620.71057028636,13,54,0.5572453659321716,0.32687175218854414
931,25436,721621,586631.6546761814,13,55,0.5572453659321716,0.0
932,22399,653350,535717.5362192105,13,56,0.5572453659321716,0.27304736340624186
933,37186,1132716,843115.6197605892,13,57,0.5572453659321716,0.4164946628847275
934,38237,1041723,766408.0772880188,13,58,0.5572453659321716,0.15006621150707034
935,27137,779335,596617.136505864,13,59,0.5572453659321716,-inf
936,26108,793299,649114.3136758035,13,60,0.5572453659321716,-inf
937,878,9478,7680.720808952048,13,61,0.5572453659321716,0.366418146443989
938,24447,676331,596761.5235553441,13,62,0.5572453659321716,0.25538570554856693
939,7694,208722,194362.6062913784,13,63,0.5572453659321716,0.3635866671835597
940,11313,327974,269951.05327797827,13,64,0.5572453659321716,0.255932016895344
941,24944,718580,567194.8923268978,13,65,0.5572453659321716,0.3054057066667536
942,4365,109080,88553.96048460645,13,66,0.5572453659321716,0.25261847778580476
943,34903,1064444,865401.4170741184,13,67,0.5572453659321716,0.288904121016448
944,9162,239312,216795.96825484865,13,68,0.5572453659321716,0.3849409959386995
945,8098,221793,203123.22912931157,13,69,0.5572453659321716,0.6563053533569373
946,22005,626240,546566.1979661856,13,70,0.5572453659321716,-inf
947,9009,208922,152083.34933601134,13,71,0.5572453659321716,-inf
948,25807,798681,602818.5933892746,13,72,0.5572453659321716,0.24953638442629109
949,7133,194345,150955.22767992187,13,73,0.5572453659321716,0.2962153382815459
950,27527,810462,705305.5440567656,13,74,0.5572453659321716,-inf
951,22697,701601,567256.4483799385,13,75,0.5572453659321716,0.3050209702698745
952,64979,1350621,1063017.4744474764,13,76,0.5572453659321716,-inf
953,23351,676478,536792.518158215,13,77,0.5572453659321716,0.2657344179266832
954,28613,844677,747810.2742663972,13,78,0.5572453659321716,-inf
955,27258,832660,636128.7523352149,13,79,0.5572453659321716,0.296723079232307
956,35511,1083368,868143.4208084143,13,80,0.5572453659321716,-inf
957,9065,230678,210261.77329678234,13,81,0.5572453659321716,0.6073564190867988
958,13846,396603,285368.4575272325,14,15,-inf,-inf
959,19292,583441,441880.8354871286,14,16,-inf,-inf
960,31925,962623,751256.0585431345,14,17,-inf,0.33985351802154845
961,5866,154674,107284.17770706283,14,18,-inf,0.3769949500696958
962,9238,250351,214932.9010415265,14,19,-inf,0.38571600912235515
963,19071,566835,429288.2885608589,14,20,-inf,-inf
964,5629,149108,109686.19277452344,14,21,-inf,-inf
965,23518,669567,521497.78655490174,14,22,-inf,-inf
966,13328,396496,249490.6395427131,14,23,-inf,0.2637556131111611
967,10893,314698,226865.61446644628,14,24,-inf,0.4058032011579068
968,9662,274787,178155.20931444835,14,25,-inf,0.3250652540329147
969,15777,472957,358406.64544392814,14,26,-inf,0.36408324388108243
970,17035,489089,288214.9206562988,14,27,-inf,-inf
971,17455,515480,432916.74149069225,14,28,-inf,-inf
972,3233,66746,52858.48504808138,14,29,-inf,0.4651176605482124
973,11274,315227,238005.5913605357,14,30,-inf,-inf
974,23885,730594,550055.3284072668,14,31,-inf,0.36236701081134765
975,14496,439572,335939.2134686753,14,32,-inf,0.32656138963436215
976,15463,438717,341795.83428998204,14,33,-inf,0.3744060509968909
977,21962,650686,510414.6557257935,14,34,-inf,0.38228461738507835
978,15892,475276,329278.7591192293,14,35,-inf,-inf
979,17739,522910,411977.5837326579,14,36,-inf,0.6199372341994799
980,15815,459839,386654.39663643454,14,37,-inf,0.3911032650655156
981,24825,757883,593394.5414322119,14,38,-inf,0.5061787201715429
982,19102,541065,423868.62677156384,14,39,-inf,0.4429271246564519
983,24971,759877,595416.9557200869,14,40,-inf,0.0
984,19222,550820,436406.73302503093,14,41,-inf,-inf
985,16788,483100,289193.72166682035,14,42,-inf,-inf
986,17886,526254,412189.96657180774,14,43,-inf,0.5097593599833109
987,9048,247565,168383.2785520344,14,44,-inf,0.3362920055487195
988,17546,453183,339433.9684891892,14,45,-inf,0.286099982061679
989,18566,540544,420247.14162595774,14,46,-inf,0.5238869279118735
990,24627,742935,447420.3363540024,14,47,-inf,-inf
991,22399,594666,438295.38043307787,14,48,-inf,0.34456140545122943
992,26486,817938,642866.610361185,14,49,-inf,-inf
993,18753,533658,420464.6203058661,14,50,-inf,0.5103121913466079
994,11209,325017,239634.78784330413,14,51,-inf,-inf
995,18728,534263,418554.86399753264,14,52,-inf,0.4680296568435843
996,16018,471076,298169.0296803568,14,53,-inf,0.3806223171556093
997,27654,828103,643091.8773782882,14,54,-inf,0.32687175218854414
998,10835,273207,157700.24809605913,14,55,-inf,0.0
999,23855,722711,547058.2979733048,14,56,-inf,0.27304736340624186
1000,16045,462865,295146.5849041317,14,57,-inf,0.4164946628847275
1001,18126,391853,224648.16585950466,14,58,-inf,0.15006621150707034
1002,29753,890481,708358.0542548748,14,59,-inf,-inf
1003,4968,123447,68095.91543143032,14,60,-inf,-inf
1004,24704,754679,591854.3561770752,14,61,-inf,0.366418146443989
1005,18892,500322,350609.2005709477,14,62,-inf,0.25538570554856693
1006,18812,539199,416578.062227222,14,63,-inf,0.3635866671835597
1007,14757,435029,320023.89905660955,14,64,-inf,0.255932016895344
1008,27560,829727,647308.5557321762,14,65,-inf,0.3054057066667536
1009,21170,643251,498727.5686361931,14,66,-inf,0.25261847778580476
1010,13762,394593,285380.0276438304,14,67,-inf,0.288904121016448
1011,17326,508604,402012.1728937261,14,68,-inf,0.3849409959386995
1012,18029,528467,416575.7934842963,14,69,-inf,0.6563053533569373
1013,20512,534200,389719.1710406977,14,70,-inf,-inf
1014,20723,625850,482968.54039898893,14,71,-inf,-inf
1015,5696,148811,120553.38203006116,14,72,-inf,0.24953638442629109
1016,21622,610254,478169.8510118731,14,73,-inf,0.2962153382815459
1017,18446,545081,400267.5756959069,14,74,-inf,-inf
1018,2352,54167,46837.33217644081,14,75,-inf,0.3050209702698745
1019,43838,680770,524221.043114132,14,76,-inf,-inf
1020,25460,772980,600886.7845776239,14,77,-inf,0.2657344179266832
1021,16522,492259,288172.34610861936,14,78,-inf,-inf
1022,7147,182790,121695.5294943342,14,79,-inf,0.296723079232307
1023,14370,413517,291921.47369736823,14,80,-inf,-inf
1024,18060,522182,409785.6531541703,14,81,-inf,0.6073564190867988
1025,32472,973853,701167.1704150013,15,16,-inf,-inf
1026,44863,1350056,998781.6376117944,15,17,-inf,0.33985351802154845
1027,12939,374814,228860.1313414627,15,18,-inf,0.3769949500696958
1028,19557,568268,473025.3295560251,15,19,-inf,0.38571600912235515
1029,32251,957247,703299.0366158041,15,20,-inf,-inf
1030,18809,539520,373327.1348896205,15,21,-inf,-inf
1031,33837,987484,804540.5090320591,15,22,-inf,-inf
1032,25568,758427,480410.2408745146,15,23,-inf,0.2637556131111611
1033,3890,87192,61570.087202420975,15,24,-inf,0.4058032011579068
1034,7459,189902,150741.24147333868,15,25,-inf,0.3250652540329147
1035,28957,863369,628092.6550251368,15,26,-inf,0.36408324388108243
1036,14839,404088,302652.0754645472,15,27,-inf,-inf
1037,27774,833397,670013.1527047767,15,28,-inf,-inf
1038,13552,384663,306565.3870362609,15,29,-inf,0.4651176605482124
1039,21593,633144,460187.3022315515,15,30,-inf,-inf
1040,35454,1068659,830559.7002082462,15,31,-inf,0.36236701081134765
1041,27626,839265,619863.7937456896,15,32,-inf,0.32656138963436215
1042,25782,756634,527221.7762412402,15,33,-inf,0.3744060509968909
1043,32281,968603,795650.1381929355,15,34,-inf,0.38228461738507835
1044,13696,390275,253335.5202266261,15,35,-inf,-inf
1045,28058,840827,697048.8704522898,15,36,-inf,0.6199372341994799
1046,26134,777756,620021.5376930729,15,37,-inf,0.3911032650655156
1047,35144,1075800,869831.405259058,15,38,-inf,0.5061787201715429
1048,29421,858982,708796.4199884377,15,39,-inf,0.4429271246564519
1049,35290,1077794,871928.1944753069,15,40,-inf,0.0
1050,30299,905525,721174.2154552257,15,41,-inf,-inf
1051,5899,143399,115647.00258703815,15,42,-inf,-inf
1052,28205,844171,697444.6561212844,15,43,-inf,0.5097593599833109
1053,6860,162641,129330.45496340835,15,44,-inf,0.3362920055487195
1054,30726,843595,586459.805569266,15,45,-inf,0.286099982061679
1055,28885,858461,705323.4970849053,15,46,-inf,0.5238869279118735
1056,22431,657934,511450.96687338344,15,47,-inf,-inf
1057,29501,889666,655401.988434949,15,48,-inf,0.34456140545122943
1058,36805,1135855,925452.511002866,15,49,-inf,-inf
1059,29072,851575,705435.6027172563,15,50,-inf,0.5103121913466079
1060,24389,715429,521468.4084278632,15,51,-inf,-inf
1061,29047,852180,703649.4797423171,15,52,-inf,0.4680296568435843
1062,5129,131376,108967.63842244631,15,53,-inf,0.3806223171556093
1063,37973,1146020,923300.9363032164,15,54,-inf,0.32687175218854414
1064,22428,567757,379135.9542527524,15,55,-inf,0.0
1065,36599,1115838,788087.2857369204,15,56,-inf,0.27304736340624186
1066,5156,123165,100106.11794021653,15,57,-inf,0.4164946628847275
1067,10603,188671,131446.03762378902,15,58,-inf,0.15006621150707034
1068,42496,1283609,951195.3477639934,15,59,-inf,-inf
1069,10200,280064,218485.52581193074,15,60,-inf,-inf
1070,35023,1072596,868499.4360343355,15,61,-inf,0.366418146443989
1071,28164,822388,558010.3695630982,15,62,-inf,0.25538570554856693
1072,29131,857116,701058.5336294033,15,63,-inf,0.3635866671835597
1073,25076,752946,594607.4185949822,15,64,-inf,0.255932016895344
1074,40303,1222855,889972.4747103009,15,65,-inf,0.3054057066667536
1075,31489,961168,776451.5633799356,15,66,-inf,0.25261847778580476
1076,1253,9064,4467.0451508164115,15,67,-inf,0.288904121016448
1077,27645,826521,687097.0199769767,15,68,-inf,0.3849409959386995
1078,28348,846384,701558.3523951399,15,69,-inf,0.6563053533569373
1079,29344,889485,618707.138119785,15,70,-inf,-inf
1080,31042,943767,746106.2399967524,15,71,-inf,-inf
1081,15063,435833,272732.75244351546,15,72,-inf,0.24953638442629109
1082,31941,928171,762759.28471558,15,73,-inf,0.2962153382815459
1083,23616,708144,557119.8183090872,15,74,-inf,-inf
1084,12671,372085,297666.6578904782,15,75,-inf,0.3050209702698745
1085,30035,284279,265735.3395940582,15,76,-inf,-inf
1086,38203,1166108,846111.0079519328,15,77,-inf,0.2657344179266832
1087,17919,519980,382963.84632807056,15,78,-inf,-inf
1088,14220,402930,237481.5432524861,15,79,-inf,0.296723079232307
1089,1156,18080,14897.564512226456,15,80,-inf,-inf
1090,28379,840099,694848.7703065431,15,81,-inf,0.6073564190867988
1091,13731,377781,311172.5582572222,16,17,-inf,0.33985351802154845
1092,23526,708801,545384.3838663832,16,18,-inf,0.3769949500696958
1093,18095,548750,419754.145471521,16,19,-inf,0.38571600912235515
1094,4159,99935,81718.65520406597,16,20,-inf,-inf
1095,14735,446091,335012.6436753641,16,21,-inf,-inf
1096,14938,418530,342361.6630560457,16,22,-inf,-inf
1097,13027,257843,226484.67396472322,16,23,-inf,0.2637556131111611
1098,29202,889037,639698.2803587735,16,24,-inf,0.4058032011579068
1099,27919,825888,555637.2683445062,16,25,-inf,0.3250652540329147
1100,4948,125810,93347.98702494905,16,26,-inf,0.36408324388108243
1101,24063,726922,504936.74802789843,16,27,-inf,-inf
1102,20706,629114,530639.0241757652,16,28,-inf,-inf
1103,20252,604203,456383.51361789217,16,29,-inf,0.4651176605482124
1104,21418,649080,496879.4861305625,16,30,-inf,-inf
1105,8712,251246,191670.69105982105,16,31,-inf,0.36236701081134765
1106,9068,250757,190284.22807100872,16,32,-inf,0.32656138963436215
1107,25607,772570,592235.2953306051,16,33,-inf,0.3744060509968909
1108,10070,296866,249931.82973802488,16,34,-inf,0.38228461738507835
1109,26842,844156,596823.4703221631,16,35,-inf,-inf
1110,9889,290424,257637.84072045647,16,36,-inf,0.6199372341994799
1111,21755,664662,519807.14711121935,16,37,-inf,0.3911032650655156
1112,17973,522234,450411.8588561653,16,38,-inf,0.5061787201715429
1113,11266,310697,265325.4103417158,16,39,-inf,0.4429271246564519
1114,18119,524228,451141.3141413296,16,40,-inf,0.0
1115,9302,253744,203046.04959151294,16,41,-inf,-inf
1116,35097,1057439,729236.8860092602,16,42,-inf,-inf
1117,9924,289736,248517.556634712,16,43,-inf,0.5097593599833109
1118,27357,821904,571838.8860383928,16,44,-inf,0.3362920055487195
1119,7003,136258,119003.99235660766,16,45,-inf,0.286099982061679
1120,10604,304026,259046.85886274048,16,46,-inf,0.5238869279118735
1121,19644,606431,464052.2870936375,16,47,-inf,-inf
1122,7400,185061,151760.78461094582,16,48,-inf,0.34456140545122943
1123,17611,510361,424681.69997749146,16,49,-inf,-inf
1124,10999,299856,263086.51922851225,16,50,-inf,0.5103121913466079
1125,9741,272577,226842.50182804922,16,51,-inf,-inf
1126,10739,296183,257934.930669753,16,52,-inf,0.4680296568435843
1127,34327,1045415,737261.8084870741,16,53,-inf,0.3806223171556093
1128,19776,557822,451598.00741511007,16,54,-inf,0.32687175218854414
1129,18580,529561,323136.8681188736,16,55,-inf,0.0
1130,5466,143564,126046.26497906307,16,56,-inf,0.27304736340624186
1131,34354,1037204,733305.3775069645,16,57,-inf,0.4164946628847275
1132,35786,945980,665984.5133592543,16,58,-inf,0.15006621150707034
1133,11364,311334,272316.8186576148,16,59,-inf,-inf
1134,23277,697786,505636.2864223539,16,60,-inf,-inf
1135,17852,519030,447862.8624942711,16,61,-inf,0.366418146443989
1136,11202,311441,199878.18243278612,16,62,-inf,0.25538570554856693
1137,11344,312979,276017.42578269803,16,63,-inf,0.3635866671835597
1138,14704,434588,358063.54418200726,16,64,-inf,0.255932016895344
1139,9171,250580,213721.3347835521,16,65,-inf,0.3054057066667536
1140,15997,457484,387000.56524949695,16,66,-inf,0.25261847778580476
1141,32071,968932,699683.998932376,16,67,-inf,0.288904121016448
1142,9514,280113,255484.3430368504,16,68,-inf,0.3849409959386995
1143,10430,297213,261867.5024494141,16,69,-inf,0.6563053533569373
1144,7018,193559,128174.25966390828,16,70,-inf,-inf
1145,18194,533851,464349.4551703972,16,71,-inf,-inf
1146,23357,702939,539590.3403276057,16,72,-inf,0.24953638442629109
1147,13953,384187,292766.26432758017,16,73,-inf,0.2962153382815459
1148,13383,406927,296896.5241427856,16,74,-inf,-inf
1149,19985,607659,460590.0408842442,16,75,-inf,0.3050209702698745
1150,62147,1255109,958738.9278519528,16,76,-inf,-inf
1151,7071,193833,166731.02212440773,16,77,-inf,0.2657344179266832
1152,19356,604389,411407.7208812283,16,78,-inf,-inf
1153,24807,736917,555620.9553010435,16,79,-inf,0.296723079232307
1154,32679,987856,711600.7863558802,16,80,-inf,-inf
1155,10242,288502,257578.71729228538,16,81,-inf,0.6073564190867988
1156,36140,1090979,855878.6915111226,17,18,0.33985351802154845,0.3769949500696958
1157,28214,856797,719255.6143935234,17,19,0.33985351802154845,0.38571600912235515
1158,14161,399309,350278.80810749374,17,20,0.33985351802154845,-inf
1159,27349,828269,642811.3435213462,17,21,0.33985351802154845,-inf
1160,22005,622314,521146.844852569,17,22,0.33985351802154845,-inf
1161,23502,620870,518585.93480522936,17,23,0.33985351802154845,0.2637556131111611
1162,41561,1265477,938087.9780813352,17,24,0.33985351802154845,0.4058032011579068
1163,38334,1168201,849427.9011792407,17,25,0.33985351802154845,0.3250652540329147
1164,17108,494787,401829.81512736407,17,26,0.33985351802154845,0.36408324388108243
1165,32954,973120,763298.2419486715,17,27,0.33985351802154845,-inf
1166,30609,922558,785022.7281914186,17,28,0.33985351802154845,-inf
1167,32866,986381,767488.9528693742,17,29,0.33985351802154845,0.4651176605482124
1168,31537,957127,795708.7648931481,17,30,0.33985351802154845,-inf
1169,13377,376435,315373.12042081234,17,31,0.33985351802154845,0.36236701081134765
1170,19909,541662,476917.9461232549,17,32,0.33985351802154845,0.32656138963436215
1171,35726,1080617,881001.4451816145,17,33,0.33985351802154845,0.3744060509968909
1172,17316,495864,423046.20718158846,17,34,0.33985351802154845,0.38228461738507835
1173,35733,1090354,856447.9656842719,17,35,0.33985351802154845,-inf
1174,19792,583868,497700.39291393274,17,36,0.33985351802154845,0.6199372341994799
1175,31658,958106,787368.3207891763,17,37,0.33985351802154845,0.3911032650655156
1176,26589,768121,608554.1479204479,17,38,0.33985351802154845,0.5061787201715429
1177,21105,599191,498554.4564640959,17,39,0.33985351802154845,0.4429271246564519
1178,26735,770115,608160.7078271714,17,40,0.33985351802154845,0.0
1179,19205,547189,432621.918270155,17,41,0.33985351802154845,-inf
1180,47456,1433879,1036144.9206753499,17,42,0.33985351802154845,-inf
1181,19827,583180,488972.9200274024,17,43,0.33985351802154845,0.5097593599833109
1182,39971,1204082,870416.7369563301,17,44,0.33985351802154845,0.3362920055487195
1183,17925,514145,414809.80952759687,17,45,0.33985351802154845,0.286099982061679
1184,20327,591594,494496.81879864936,17,46,0.33985351802154845,0.5238869279118735
1185,28535,852629,651076.769408238,17,47,0.33985351802154845,-inf
1186,16291,431259,353731.56050022953,17,48,0.33985351802154845,0.34456140545122943
1187,24678,714145,536039.5479110637,17,49,0.33985351802154845,-inf
1188,20902,593300,498276.12061914784,17,50,0.33985351802154845,0.5103121913466079
1189,22355,654755,535509.4508468665,17,51,0.33985351802154845,-inf
1190,20642,589627,494372.6764735114,17,52,0.33985351802154845,0.4680296568435843
1191,46686,1421855,1043531.2823373822,17,53,0.33985351802154845,0.3806223171556093
1192,26843,761606,574132.5883075832,17,54,0.33985351802154845,0.32687175218854414
1193,30827,797439,620636.591682671,17,55,0.33985351802154845,0.0
1194,10312,270242,211069.50836156655,17,56,0.33985351802154845,0.27304736340624186
1195,46713,1413644,1039069.5288992057,17,57,0.33985351802154845,0.4164946628847275
1196,48400,1328158,974121.7930495068,17,58,0.33985351802154845,0.15006621150707034
1197,3305,70527,52836.4149688179,17,59,0.33985351802154845,-inf
1198,35891,1079964,813296.6058212712,17,60,0.33985351802154845,-inf
1199,26468,764917,606226.7858223111,17,61,0.33985351802154845,0.366418146443989
1200,20093,557639,448993.27805887186,17,62,0.33985351802154845,0.25538570554856693
1201,21247,606423,512999.18136356346,17,63,0.33985351802154845,0.3635866671835597
1202,24607,728032,633534.1588219205,17,64,0.33985351802154845,0.255932016895344
1203,5332,134057,110152.30678246557,17,65,0.33985351802154845,0.3054057066667536
1204,24359,699110,588054.7233667135,17,66,0.33985351802154845,0.25261847778580476
1205,44430,1345372,996845.1723509212,17,67,0.33985351802154845,0.288904121016448
1206,19417,573557,500964.5402860771,17,68,0.33985351802154845,0.3849409959386995
1207,20333,590657,499242.8089254779,17,69,0.33985351802154845,0.6563053533569373
1208,15909,439757,381395.85507603,17,70,0.33985351802154845,-inf
1209,28097,827295,687328.4534616072,17,71,0.33985351802154845,-inf
1210,35971,1085117,850760.7968777681,17,72,0.33985351802154845,0.24953638442629109
1211,22338,577944,493783.4199132213,17,73,0.33985351802154845,0.2962153382815459
1212,22274,653125,497919.62396472436,17,74,0.33985351802154845,-inf
1213,32599,989837,771574.6102411301,17,75,0.33985351802154845,0.3050209702698745
1214,74506,1631549,1261024.80968355,17,76,0.33985351802154845,-inf
1215,7112,185745,152677.94900887692,17,77,0.33985351802154845,0.2657344179266832
1216,28247,850587,662971.2893465166,17,78,0.33985351802154845,-inf
1217,37421,1119095,866515.053559458,17,79,0.33985351802154845,0.296723079232307
1218,45038,1364296,1010282.6400647114,17,80,0.33985351802154845,-inf
1219,20145,581946,498826.1219577194,17,81,0.33985351802154845,0.6073564190867988
1220,10467,304671,245326.6764997417,18,19,0.3769949500696958,0.38571600912235515
1221,23505,692823,526688.1295409632,18,20,0.3769949500696958,-inf
1222,10064,275096,216703.7609393325,18,21,0.3769949500696958,-inf
1223,24747,723887,586000.0406025429,18,22,0.3769949500696958,-inf
1224,17762,522484,356613.5003388538,18,23,0.3769949500696958,0.2637556131111611
1225,9941,292424,183215.07125086288,18,24,0.3769949500696958,0.4058032011579068
1226,8710,252513,183855.1263805796,18,25,0.3769949500696958,0.3250652540329147
1227,20211,598945,459072.81858464226,18,26,0.3769949500696958,0.36408324388108243
1228,16083,466815,343449.5923837496,18,27,0.3769949500696958,-inf
1229,18684,569800,442877.1396690813,18,28,0.3769949500696958,-inf
1230,4201,107102,93239.69301931317,18,29,0.3769949500696958,0.4651176605482124
1231,11676,341175,233194.4934947989,18,30,0.3769949500696958,-inf
1232,26364,805062,640451.8661954154,18,31,0.3769949500696958,0.36236701081134765
1233,18536,575668,423118.34919199295,18,32,0.3769949500696958,0.32656138963436215
1234,15865,464665,313141.7021742323,18,33,0.3769949500696958,0.3744060509968909
1235,23191,705006,589614.4289207321,18,34,0.3769949500696958,0.38228461738507835
1236,14940,453002,357759.22552798095,18,35,0.3769949500696958,-inf
1237,18968,577230,485546.56798659975,18,36,0.3769949500696958,0.6199372341994799
1238,17044,514159,393191.8870562528,18,37,0.3769949500696958,0.3911032650655156
1239,26054,812203,644556.2407613257,18,38,0.3769949500696958,0.5061787201715429
1240,20331,595385,496354.7972386486,18,39,0.3769949500696958,0.4429271246564519
1241,26200,814197,646685.2482355115,18,40,0.3769949500696958,0.0
1242,21209,641928,519244.3524655585,18,41,0.3769949500696958,-inf
1243,15836,460826,197580.62815550467,18,42,0.3769949500696958,-inf
